"gene_symbol","tissue","baseMean","log2FoldChange","pvalue"
"SLC30A4","SMALL-INTESTINE",0.882943098699983,0.944475230141465,0.429545170292466
"SLCO3A1","SMALL-INTESTINE",1.66589147245326,0.757884316226332,0.430416731571722
"SLC20A1","SMALL-INTESTINE",2.19859734771882,0.590758286995368,0.434197441686062
"SLC31A1","SMALL-INTESTINE",1.42502178230996,0.897937202658882,0.43575217412659
"SLC2A4","SMALL-INTESTINE",1.75745340359412,0.729430289583757,0.435780322898432
"ABCC1","SMALL-INTESTINE",1.90501960978418,0.632227960592486,0.435927294282991
"SLC44A2","SMALL-INTESTINE",1.90501960978418,0.632227960592486,0.435927294282991
"SLC38A4","SMALL-INTESTINE",1.04082416530726,0.986068260393635,0.437947993515831
"SLC41A1","SMALL-INTESTINE",2.67952253945453,0.595946876619186,0.438191108803016
"SLC2A2","SMALL-INTESTINE",1.25358159529113,0.982955347760635,0.438414641001008
"SLC5A8","SMALL-INTESTINE",0.849402420323088,0.913534071955269,0.447544716872778
"SLCO4A1","SMALL-INTESTINE",0.928353311939566,0.892005711740032,0.454581734876148
"SLC36A4","SMALL-INTESTINE",0.628199546256298,0.897592577531701,0.457674059593437
"SLC38A6","SMALL-INTESTINE",0.628199546256298,0.897592577531701,0.457674059593437
"SLC17A9","SMALL-INTESTINE",0.949075355799485,0.889392199290333,0.458096131415184
"SLC30A7","SMALL-INTESTINE",0.940964351463951,0.882776320532984,0.460384729621648
"SLC35A2","SMALL-INTESTINE",0.940964351463951,0.882776320532984,0.460384729621648
"ABCG8","SMALL-INTESTINE",0.949075355799485,0.892472353508036,0.464688458855138
"SLC25A51","SMALL-INTESTINE",1.10757006354654,0.85367729717673,0.467701822100878
"SLC35D2","SMALL-INTESTINE",0.907423673087057,0.849600196143195,0.473098577744029
"SLC38A9","SMALL-INTESTINE",0.907423673087057,0.849600196143195,0.473098577744029
"SLC45A3","SMALL-INTESTINE",0.907423673087057,0.849600196143195,0.473098577744029
"SLC1A3","SMALL-INTESTINE",1.22006163353991,0.863508943283256,0.475353301151985
"SLC4A4","SMALL-INTESTINE",2.35084944869752,0.520802769638251,0.479759522386815
"SLC26A2","SMALL-INTESTINE",2.1679157358742,0.529687198007526,0.480179041179391
"ABCC3","SMALL-INTESTINE",1.69945300351528,0.642356370959846,0.485815295327897
"SLC39A7","SMALL-INTESTINE",1.64685196656072,0.657454016137704,0.489632545532154
"SLC25A39","SMALL-INTESTINE",1.83606985546321,0.577269846323816,0.489817471966302
"SLC2A6","SMALL-INTESTINE",1.60053422297766,-0.669865812194168,0.503160570363889
"SLC25A6","SMALL-INTESTINE",4.81112166904116,0.419452054753633,0.504834117773273
"SLC38A10","SMALL-INTESTINE",2.35713362477668,0.479277761726764,0.506005702441929
"SLC22A17","SMALL-INTESTINE",1.4381043682298,-0.745779587026022,0.506418161303647
"ABCF3","SMALL-INTESTINE",1.62142229251936,0.639347079284847,0.507958301004752
"ABCC10","SMALL-INTESTINE",1.61331128818383,0.634628706532942,0.510882208944715
"SLC25A22","SMALL-INTESTINE",1.8389082053698,0.544234433266922,0.51184348418225
"SLC7A2","SMALL-INTESTINE",1.72733783476412,0.617595646387596,0.515423697610318
"SLC6A6","SMALL-INTESTINE",1.79441817275078,0.562252286991741,0.516430042102176
"SLC13A3","SMALL-INTESTINE",1.87583140521566,0.571059017511201,0.516493046113571
"SLC8A1","SMALL-INTESTINE",2.28063687160055,0.499010261546848,0.518590650356836
"SLC27A2","SMALL-INTESTINE",1.05967679283288,0.779389924647756,0.522671600407942
"SLC7A6","SMALL-INTESTINE",1.55154415516978,-0.639018376822708,0.527731118912229
"SLC25A5","SMALL-INTESTINE",2.29005226802289,0.454462257660584,0.528782403427341
"SLC13A1","SMALL-INTESTINE",0.996968626513144,0.750276758155536,0.532579556014396
"SLC13A2","SMALL-INTESTINE",1.21817150057993,0.800991372247139,0.532617120761843
"SLC25A25","SMALL-INTESTINE",1.39679532767281,0.708026302864846,0.533257208685242
"SLC9A3","SMALL-INTESTINE",0.996968626513144,0.751860824497415,0.533553849623686
"SLC7A9","SMALL-INTESTINE",0.996968626513144,0.751860824497415,0.533553849623686
"SLC25A15","SMALL-INTESTINE",1.31784443605633,0.74638074978717,0.533730939409394
"SLC40A1","SMALL-INTESTINE",1.39646088792542,0.731626818831991,0.536506946621664
"ABCB6","SMALL-INTESTINE",1.07591951812962,0.714968474278498,0.537105610994481
"SLC25A27","SMALL-INTESTINE",1.09664156198954,0.711720067872868,0.540856733995211
"SLC22A2","SMALL-INTESTINE",0.738800983289693,0.739968689331504,0.540983995791752
"SLC26A7","SMALL-INTESTINE",0.738800983289693,0.739968689331504,0.540983995791752
"SLC35C2","SMALL-INTESTINE",1.08853055765401,0.704381011028963,0.544075977022949
"SLC13A5","SMALL-INTESTINE",1.41751737153273,0.705917954064399,0.544297626258418
"SLC30A9","SMALL-INTESTINE",1.0339333956698,0.691113022211751,0.555054555556626
"SLC25A30","SMALL-INTESTINE",2.31136005275598,0.444573415514174,0.556510764259026
"SLC11A2","SMALL-INTESTINE",1.35480920521299,0.687996201004885,0.558462281771632
"SLC16A4","SMALL-INTESTINE",0.775765752446354,0.690444383985513,0.559358361622229
"SLC35F2","SMALL-INTESTINE",0.775765752446354,0.6936865119453,0.560964441660717
"SLC16A9","SMALL-INTESTINE",0.775765752446354,0.695532181440817,0.561908488111169
"SLC6A19","SMALL-INTESTINE",1.26358171381952,0.724222341731988,0.562808985973508
"SLC15A2","SMALL-INTESTINE",1.05498987927711,0.669111203663524,0.563091759501478
"SLC9A2","SMALL-INTESTINE",1.04237883975273,0.68497560062948,0.563935286386584
"ABCE1","SMALL-INTESTINE",1.14205177522912,0.649769639034567,0.57336232054146
"SLC24A3","SMALL-INTESTINE",0.867327683587217,0.670135052572069,0.574849703867471
"ABCF2","SMALL-INTESTINE",1.13394077089359,0.642922110533857,0.576433156311616
"SLC10A3","SMALL-INTESTINE",1.13394077089359,0.642922110533857,0.576433156311616
"ABCD3","SMALL-INTESTINE",1.58132630301952,0.549135694619607,0.578649260693077
"SLC39A1","SMALL-INTESTINE",1.58132630301952,0.549135694619607,0.578649260693077
"SLC39A9","SMALL-INTESTINE",1.58132630301952,0.549135694619607,0.578649260693077
"SLC7A5","SMALL-INTESTINE",1.13394077089359,0.643289345865847,0.578787557631798
"SLC6A18","SMALL-INTESTINE",1.10757006354654,0.723859444933881,0.579445288902581
"SLC35E4","SMALL-INTESTINE",0.821175965685936,0.644978474090403,0.585258024410546
"SLC31A2","SMALL-INTESTINE",1.10069296295328,-0.610813500301266,0.586956808448243
"ABCA3","SMALL-INTESTINE",1.39210841411704,0.615780351365055,0.58983586777743
"SLC25A4","SMALL-INTESTINE",4.3212598109195,0.385594875975176,0.590770092232743
"SLC18B1","SMALL-INTESTINE",0.833787005210322,0.636795979886304,0.590874484922995
"SLC25A33","SMALL-INTESTINE",0.833787005210322,0.636795979886304,0.590874484922995
"SLC30A6","SMALL-INTESTINE",0.833787005210322,0.636795979886304,0.590874484922995
"ABCD1","SMALL-INTESTINE",1.39210841411704,0.615774809629245,0.594555409847397
"SLC27A4","SMALL-INTESTINE",1.50270985115044,0.566428107137571,0.594744226869474
"SLC5A2","SMALL-INTESTINE",0.886367189479749,0.606097836404152,0.609316698787538
"SLCO2A1","SMALL-INTESTINE",1.5396746203071,0.5194758270817,0.610002881952368
"SLC12A2","SMALL-INTESTINE",1.35856773574015,0.581411097590395,0.614393234209429
"SLC6A8","SMALL-INTESTINE",3.08248046095737,0.327215404959756,0.6159778515474
"SLC35B2","SMALL-INTESTINE",1.85527777542134,-0.412438717839845,0.617904505866356
"SLC35A4","SMALL-INTESTINE",1.76585727836624,0.429109769652016,0.622795689335186
"SLC30A2","SMALL-INTESTINE",0.517598109222903,0.595911223816751,0.629886515795935
"SLC5A11","SMALL-INTESTINE",0.517598109222903,0.595911223816751,0.629886515795935
"SLC16A12","SMALL-INTESTINE",1.43342565708208,0.563915686558374,0.631636848999299
"SLC20A2","SMALL-INTESTINE",2.25338036930282,0.346963952874895,0.635994300249163
"SLC25A16","SMALL-INTESTINE",0.554562878379564,0.582311787638806,0.63832514422855
"SLC9B2","SMALL-INTESTINE",1.11630837806605,0.571123005216292,0.638472351530342
"SLC25A12","SMALL-INTESTINE",1.48507745832289,0.512637646190069,0.642882581109823
"SLC36A1","SMALL-INTESTINE",1.28150697708365,0.527324610492005,0.645233276627739
"ABCC9","SMALL-INTESTINE",1.57663938946376,0.47762151217227,0.646379632470184
"SLC25A17","SMALL-INTESTINE",1.02300489411281,0.528707623465786,0.64909181825222
"SLC1A5","SMALL-INTESTINE",2.61217004765695,0.31805114074874,0.649539531436956
"SLC34A1","SMALL-INTESTINE",1.89051843729981,0.615831163162148,0.64994847846351
"SLC26A11","SMALL-INTESTINE",1.01489388977727,0.521129993291953,0.652967298068776
"ABCA6","SMALL-INTESTINE",1.54934131785522,0.464145182409721,0.654548161527765
"SLC16A2","SMALL-INTESTINE",1.39582537533339,-0.493498446314224,0.65887220808796
"SLC12A3","SMALL-INTESTINE",1.30054648297618,0.561142869498378,0.659032682362458
"SLC10A1","SMALL-INTESTINE",1.57850880579806,0.450439822901922,0.659985649822521
"SLC45A4","SMALL-INTESTINE",1.24796629870675,0.491656464120777,0.666233203990286
"SLC25A42","SMALL-INTESTINE",0.968742171875992,0.492952024448507,0.66638371317225
"SLC25A10","SMALL-INTESTINE",1.76087749437389,-0.365963596704828,0.669312567121931
"SLC38A7","SMALL-INTESTINE",0.981353211400378,0.483457952347037,0.673298412844938
"ABCC4","SMALL-INTESTINE",1.91626183446289,0.330458799922109,0.676246771938161
"SLC27A5","SMALL-INTESTINE",1.35354740120412,0.541927728354996,0.67710844200738
"SLC25A13","SMALL-INTESTINE",1.51580063947832,0.435487149340792,0.677750405288248
"SLC30A1","SMALL-INTESTINE",1.51580063947832,0.435487149340792,0.677750405288248
"ABCB8","SMALL-INTESTINE",1.50768963514279,0.428880463238328,0.681307331342662
"SLC25A37","SMALL-INTESTINE",1.50768963514279,0.428880463238328,0.681307331342662
"SLC22A18","SMALL-INTESTINE",1.62640207651172,0.39947885503811,0.681497651480615
"SLC26A1","SMALL-INTESTINE",1.60984562809326,0.405372062182088,0.682462805675517
"SLC15A4","SMALL-INTESTINE",1.50768963514279,0.430075139265975,0.682872822333875
"SLC9A3R2","SMALL-INTESTINE",1.50768963514279,0.430075139265975,0.682872822333875
"SLC25A20","SMALL-INTESTINE",1.05185865893393,0.472592589769591,0.685445226430761
"SLC16A10","SMALL-INTESTINE",1.4290731832737,0.443339467651936,0.688280892021873
"SLC34A3","SMALL-INTESTINE",1.07089816482646,0.482236023319475,0.694615145692761
"SLC17A4","SMALL-INTESTINE",0.764837250889356,0.468777947840715,0.699802271316215
"SLC24A1","SMALL-INTESTINE",1.24767342827016,-0.438695303267707,0.701545238152734
"SLC25A46","SMALL-INTESTINE",1.01831798055704,0.435625849158955,0.705997311756571
"SLC35B1","SMALL-INTESTINE",1.01831798055704,0.435625849158955,0.705997311756571
"SLC15A3","SMALL-INTESTINE",1.02676342463996,0.427185458465689,0.708122491623565
"SLC1A4","SMALL-INTESTINE",1.02676342463996,0.427185458465689,0.708122491623565
"SLC25A43","SMALL-INTESTINE",1.02676342463996,0.427185458465689,0.708122491623565
"SLC35F5","SMALL-INTESTINE",1.47414895676589,0.40069052872164,0.708343146490655
"SLC22A8","SMALL-INTESTINE",1.58723345127337,0.43820766528714,0.709929402165553
"SLC4A3","SMALL-INTESTINE",1.72762968643358,0.348305137429557,0.710716292925814
"SLC19A1","SMALL-INTESTINE",1.39553250489681,0.411816316309856,0.71440275673585
"SLC25A11","SMALL-INTESTINE",1.87519589262363,0.300786189175532,0.714953874003718
"SLC23A3","SMALL-INTESTINE",0.702129084569619,0.433585624076071,0.717590783184366
"SLC4A1","SMALL-INTESTINE",0.702129084569619,0.433585624076071,0.717590783184366
"SLC39A11","SMALL-INTESTINE",1.51052798504938,0.369674829246092,0.719728651270565
"SLC16A3","SMALL-INTESTINE",1.51487225644971,-0.362486504671563,0.722789115914678
"SLC25A48","SMALL-INTESTINE",0.723185568176927,0.424234773398006,0.724391489746284
"SLC12A9","SMALL-INTESTINE",1.50241698071385,0.36390344981107,0.725029948660328
"SLC16A11","SMALL-INTESTINE",1.28121410664706,-0.39638204757892,0.731853855712112
"SLC2A12","SMALL-INTESTINE",1.02676342463996,-0.387762893329117,0.732808429621495
"ABCC5","SMALL-INTESTINE",1.61360415862042,0.324165422212874,0.733805188067157
"SLC37A4","SMALL-INTESTINE",2.35305330477921,0.237260286938748,0.74016353800773
"SLC9A8","SMALL-INTESTINE",2.19268918069786,0.242882300109452,0.740804125818842
"SLC30A3","SMALL-INTESTINE",0.747539297809202,0.38972654417128,0.743437833039386
"SLC35A5","SMALL-INTESTINE",0.747539297809202,0.38972654417128,0.743437833039386
"SLC46A2","SMALL-INTESTINE",0.747539297809202,0.38972654417128,0.743437833039386
"SLC25A21","SMALL-INTESTINE",1.17432963083002,-0.360971578471523,0.746206286008377
"SLC52A2","SMALL-INTESTINE",1.17432963083002,-0.360971578471523,0.746206286008377
"SLC25A44","SMALL-INTESTINE",1.20787030920691,0.367786205221223,0.746258585627024
"SLC33A1","SMALL-INTESTINE",1.20787030920691,0.367786205221222,0.746258585627024
"SLC9A3R1","SMALL-INTESTINE",2.71713547148029,0.222986935158539,0.748026415554478
"SLC10A7","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC17A5","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC25A40","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC29A3","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC2A13","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC35B3","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC35C1","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC39A10","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC39A3","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC43A3","SMALL-INTESTINE",0.760150337333588,0.382555406322967,0.748490349016924
"SLC27A3","SMALL-INTESTINE",0.760150337333588,0.383592911652827,0.749544394607812
"SLC39A13","SMALL-INTESTINE",1.53938174987051,0.323090963432762,0.749704912532851
"SLC9A7","SMALL-INTESTINE",1.40084672863655,-0.345838015178996,0.755728846555342
"ABCC6","SMALL-INTESTINE",1.41781024196931,0.358462317168042,0.766295967760948
"SLC5A10","SMALL-INTESTINE",1.32189583702007,-0.334488898536848,0.767385740280552
"SLC26A6","SMALL-INTESTINE",1.17432963083002,0.330815858021288,0.769489829269785
"SLC43A2","SMALL-INTESTINE",3.07686618314011,0.191361362020921,0.770990134478629
"SLC27A1","SMALL-INTESTINE",1.61702824940018,0.263830820875578,0.786886295631697
"SLC25A29","SMALL-INTESTINE",2.29826926442809,0.191727983046839,0.789805834193588
"SLC48A1","SMALL-INTESTINE",1.9134650538671,0.207800580313331,0.793221168673692
"SLC9A6","SMALL-INTESTINE",1.21129439998668,0.281346031787102,0.804172202042335
"SLC8B1","SMALL-INTESTINE",1.47043199554954,0.262986382671916,0.80670910676228
"SLC16A5","SMALL-INTESTINE",1.32189583702007,0.269868149482114,0.812667572630259
"SLC25A38","SMALL-INTESTINE",0.907716543523643,0.268341470919475,0.814798149003145
"SLC27A6","SMALL-INTESTINE",0.907716543523643,0.268341470919475,0.814798149003145
"SLC5A9","SMALL-INTESTINE",0.907716543523643,0.271208273110839,0.815065164513651
"SLC16A7","SMALL-INTESTINE",1.3839558404707,0.270085357525401,0.817501474839552
"ABCD4","SMALL-INTESTINE",1.39240128455363,0.256781113979448,0.818712130171483
"SLC35E1","SMALL-INTESTINE",1.39240128455363,0.257583976522757,0.819682874761835
"SLC35B4","SMALL-INTESTINE",1.69037204684033,0.208063613429608,0.823930963540882
"SLC39A8","SMALL-INTESTINE",1.09693443242613,0.252602779359735,0.825929171425321
"SLC35F6","SMALL-INTESTINE",1.53996749074368,0.201579256790721,0.84152850641631
"SLC29A1","SMALL-INTESTINE",2.10610703354935,0.149176663511373,0.842922695098385
"SLC25A1","SMALL-INTESTINE",2.26319462823141,0.137995461591466,0.849078795823241
"SLC37A3","SMALL-INTESTINE",0.953126756763226,0.216028508045027,0.850087537774195
"ABCG1","SMALL-INTESTINE",0.953126756763226,0.216028508045027,0.850087537774195
"SLC16A1","SMALL-INTESTINE",2.38249281047351,-0.136148761900117,0.850415777033219
"SLC5A6","SMALL-INTESTINE",2.37097856804334,0.131439399849748,0.854843394206978
"SLC41A3","SMALL-INTESTINE",1.29337651194633,-0.206970524246823,0.855181451931402
"SLC6A4","SMALL-INTESTINE",1.28493106786341,-0.198189738753773,0.860962321663151
"SLC25A47","SMALL-INTESTINE",1.82574794746451,-0.136913454254879,0.876505353484553
"SLC35E2B","SMALL-INTESTINE",2.26661871901118,0.106821650197471,0.881665757503235
"SLC35A3","SMALL-INTESTINE",1.47414895676589,-0.155014645510693,0.88327570153477
"SLC25A28","SMALL-INTESTINE",1.61331128818383,0.137486059368946,0.884353267982523
"SLC2A4RG","SMALL-INTESTINE",1.80252917708631,0.120578078688417,0.885029912347602
"SLC23A1","SMALL-INTESTINE",1.39553250489681,-0.154579555374316,0.8888172751564
"SLC3A1","SMALL-INTESTINE",1.39553250489681,-0.154579555374316,0.8888172751564
"SLC30A5","SMALL-INTESTINE",1.09224751887036,0.157002592538145,0.88993582165574
"SLC6A20","SMALL-INTESTINE",1.64247877612667,0.128626653988391,0.891447442961779
"SLC44A3","SMALL-INTESTINE",1.24796629870675,-0.151354572715859,0.892396418097258
"SLC25A26","SMALL-INTESTINE",1.10040009251669,-0.139158454667363,0.90148432992803
"SLC35A1","SMALL-INTESTINE",1.10040009251669,-0.139158454667363,0.90148432992803
"SLC39A6","SMALL-INTESTINE",1.10040009251669,-0.139158454667363,0.90148432992803
"SLC39A5","SMALL-INTESTINE",1.9373183180702,-0.0941050460155843,0.904805841759878
"SLC2A1","SMALL-INTESTINE",1.97989018140319,-0.0890257034691,0.90803058180533
"SLC22A1","SMALL-INTESTINE",1.63930598647269,0.116451053904192,0.909989743617778
"SLC22A23","SMALL-INTESTINE",1.90938473386963,-0.0848733659798512,0.914671625823402
"SLC38A1","SMALL-INTESTINE",1.9795557416558,-0.0830208095404253,0.914860678309454
"SLC7A6OS","SMALL-INTESTINE",0.952833886326639,-0.111059573896635,0.924231090668632
"SLC16A6","SMALL-INTESTINE",1.28961798141918,-0.103411350662839,0.927354884079901
"SLC7A7","SMALL-INTESTINE",1.72733681599699,0.0787660378173348,0.928826051426275
"SLC19A2","SMALL-INTESTINE",1.13765773210994,0.10066133129791,0.928836498296812
"ABCA5","SMALL-INTESTINE",1.13765773210994,0.10066133129791,0.928836498296812
"ABCB7","SMALL-INTESTINE",1.13765773210994,0.10066133129791,0.928836498296812
"SLC37A1","SMALL-INTESTINE",1.13765773210994,0.10066133129791,0.928836498296812
"SLCO5A1","SMALL-INTESTINE",1.13765773210994,0.100606583092816,0.929384496799988
"SLC38A3","SMALL-INTESTINE",1.53714999352222,0.0907090241538617,0.930052346453823
"SLC4A1AP","SMALL-INTESTINE",1.80628770761347,0.0695702178427067,0.933527365555894
"SLC2A11","SMALL-INTESTINE",1.90844370056394,0.0647712688827344,0.934084749872127
"SLC7A8","SMALL-INTESTINE",1.32218870745666,-0.0733553604113333,0.949665284622238
"SLC2A8","SMALL-INTESTINE",0.673902629932468,0.0757923374531882,0.95047034222517
"SLC37A2","SMALL-INTESTINE",1.17403676039343,0.069235357799125,0.950769992061388
"SLC35E3","SMALL-INTESTINE",0.686513669456853,0.0694254604223363,0.954711005239998
"SLC17A1","SMALL-INTESTINE",0.797115106490248,0.0589636355299457,0.959924622433323
"SLC22A6","SMALL-INTESTINE",1.07963647934597,0.0609982250351499,0.960070667742584
"SLC25A36","SMALL-INTESTINE",2.02435936133708,0.0359955151362682,0.962293525667067
"SLC46A1","SMALL-INTESTINE",1.51082085548597,0.041207863335307,0.968059282329186
"SLC22A15","SMALL-INTESTINE",0.894812633562671,-0.0454602970879275,0.968584907717379
"SLC35D1","SMALL-INTESTINE",1.5061339419302,-0.0358254562486639,0.972047028576445
"SLC25A23","SMALL-INTESTINE",1.43279014449005,0.0356805765343114,0.974177077271868
"SLC13A4","SMALL-INTESTINE",0.879490088886491,-0.0361392805587214,0.974940543018464
"SLC50A1","SMALL-INTESTINE",0.879490088886491,-0.0361392805587214,0.974940543018464
"SLC37A2","LUNG",1.54533809836071,-0.103181706525026,0.919937620108153
"SLC4A1AP","SPLEEN",2.09486456576056,0.0666941581688782,0.936715605313483
"SLC25A46","LUNG",1.73659346279878,0.0940022918386892,0.926666975607888
"SLC11A1","LUNG",1.91217383842921,-0.0981536520667656,0.928534963760247
"SLC17A9","LUNG",1.87499921061511,0.0937497501500826,0.929891992116069
"SLC22A5","SMALL-INTESTINE",1.32160296658348,0.0290027359294298,0.979454079367378
"SLC43A2","WAT",5.17152049742266,-0.0105141235634453,0.989509542729431
"SLC19A2","SKIN",1.39915181925365,-0.0312948884615789,0.976320431595029
"SLC25A46","MUSCLE",1.30132614124198,-0.0835769880756443,0.941955680933799
"ABCB6","MUSCLE",1.61470129452601,-0.0716676320700984,0.946524320375734
"SLC25A36","MUSCLE",3.41879303684328,0.0467335834271673,0.950669448429398
"SLC35B4","MUSCLE",2.10703690829905,-0.0498651309843538,0.956388580026548
"SLC52A3","MUSCLE",0.917103212945726,-0.0711750286211656,0.957028696482871
"SLC50A1","MUSCLE",0.981040437644999,0.068741565548017,0.957566495824303
"SLC25A46","MUSCLE",1.30132614124198,-0.0835769880756443,0.941955680933799
"ABCB6","MUSCLE",1.61470129452601,-0.0716676320700984,0.946524320375734
"SLC25A36","MUSCLE",3.41879303684328,0.0467335834271673,0.950669448429398
"SLC35B4","MUSCLE",2.10703690829905,-0.0498651309843538,0.956388580026548
"SLC52A3","MUSCLE",0.917103212945726,-0.0711750286211656,0.957028696482871
"SLC50A1","MUSCLE",0.981040437644999,0.068741565548017,0.957566495824303
"SLC16A1","HEART",3.96230410054032,-1.33212984415206,0.0087615423666362
"SLC38A1","HEART",2.83060106158955,-1.60888370765466,0.0120586404695369
"SLC20A2","HEART",4.09614127266367,-1.18597957570981,0.0165935060286052
"SLC44A2","HEART",3.40461673229682,1.4671877866367,0.0232638049640779
"SLC4A3","HEART",2.39843874748839,-1.83643876429478,0.0301026745459935
"SLC25A39","HEART",2.7769486312535,1.68698658886016,0.0449082636104787
"SLC35B4","HEART",3.40486396671648,-1.09873910411739,0.0453156725675751
"ABCA1","HEART",4.08276887269929,1.06439442043468,0.0553673510238416
"SLC5A1","HEART",3.08048613851016,2.14377260697964,0.061384833280646
"SLC46A1","HEART",1.9167020947595,-1.5046542169669,0.0713230211746916
"SLC6A6","HEART",2.77994868908208,1.29592602507714,0.073308053496252
"SLC44A1","HEART",2.15569649976535,1.5877609910387,0.0842286203993949
"SLC7A1","HEART",2.96380059917614,1.14647678077745,0.0842702430002143
"SLC9A3","HEART",1.02870331966913,1.97353960744646,0.0861894787076163
"SLC4A7","HEART",2.3793193618738,1.36231773838635,0.0910888139848202
"SLC2A4RG","HEART",2.62798777741033,-1.13942215154337,0.0941007488781499
"SLC46A3","HEART",2.1745932551611,1.52194629884857,0.0979895771922079
"SLC25A30","HEART",2.89877525867755,-1.10187110644319,0.0993094474344686
"ABCC5","HEART",2.91528334951444,1.1205880261637,0.10053113728816
"SLC11A1","HEART",1.68428409569714,2.33849195067843,0.107270689302479
"SLC6A9","HEART",1.30644236797409,1.7838448047719,0.116678178658795
"SLC7A5","HEART",1.98808043493657,1.3992920598946,0.12689308370704
"ABCC10","HEART",2.77695506039146,0.988860201334934,0.142690351045104
"SLCO2B1","HEART",2.29629812418131,1.26821428763025,0.145066290653576
"SLC26A2","HEART",3.56262430318826,0.817329070895504,0.148423096359173
"SLC37A4","HEART",2.54058099261356,-0.976695447546192,0.149158435082726
"SLC26A3","HEART",1.30789057687571,2.474342714042,0.153746629551927
"SLC6A8","HEART",3.94876105609144,-0.905635544181169,0.155675565569467
"SLC5A12","HEART",1.23699540058972,2.37118058226786,0.158007237048039
"SLC6A19","HEART",1.09520504801773,2.13092166797341,0.167174798788271
"SLC7A6OS","HEART",1.43398776497475,-1.37164973130859,0.171152641214214
"ABCA7","HEART",1.57161775461875,1.45178986022109,0.172645145286393
"SLC35D1","HEART",2.52516223761979,-0.928287911431881,0.172841603886527
"SLC10A2","HEART",1.02430987173174,1.98580751513302,0.174561727446797
"SLC15A1","HEART",1.02430987173174,1.98580751513302,0.174561727446797
"SLC2A11","HEART",1.98963496337895,-1.05929856959725,0.17942371401592
"ABCA2","HEART",3.3177341339454,0.817564378256397,0.181995156648903
"ABCC4","HEART",2.65754247651999,-0.837792275596235,0.184110632171286
"SLC3A2","HEART",2.67582644609478,0.899583135596872,0.188915235018926
"SLC1A1","HEART",1.44618630389108,1.84427112431538,0.197113756243995
"SLC5A8","HEART",0.875262673701578,1.53777274541179,0.202016494188614
"SLC30A4","HEART",1.15300172200654,1.47407774160154,0.20615703661362
"SLC27A1","HEART",1.92033704155155,-1.06623727747087,0.206861968316828
"SLC13A1","HEART",0.882519519159754,1.59027925810892,0.209278933060305
"SLC41A2","HEART",1.52666023746829,1.35823901789958,0.212730978061702
"SLC45A3","HEART",1.57266995775374,1.5248133545746,0.213455153472377
"SLC39A8","HEART",1.5121871447794,1.43105484329733,0.217008635788459
"SLC4A2","HEART",2.61218811526696,0.84546153572029,0.221634971988404
"ABCA3","HEART",2.74897914134191,0.897668410911898,0.233598670558247
"SLC25A43","HEART",1.34444727791875,-1.18178992458182,0.250857241204927
"SLC16A10","HEART",1.76191745601934,1.10260090153291,0.251973781457034
"SLC25A10","HEART",2.13619816982525,-0.908790365012883,0.253812720914329
"SLC29A1","HEART",3.61511400305116,-0.598442921788424,0.253948625328061
"SLC4A1","HEART",1.06824805591284,1.50958211657793,0.257013420358626
"SLCO2A1","HEART",2.30391795512366,0.886779993650121,0.257060402441046
"ABCG2","HEART",1.86559419791973,1.15517471390051,0.260475018402922
"ABCG1","HEART",2.01411418807865,0.961917373117846,0.260560445680048
"SLC41A1","HEART",3.51218786788682,-0.71129314766771,0.262094405348983
"SLC9A3R2","HEART",2.60054654619294,0.812585292791107,0.265795420118511
"SLC25A29","HEART",3.93954396784257,-0.576668898971672,0.267759772253654
"SLC39A14","HEART",3.16061231198388,0.675854298681459,0.269490405748404
"SLC26A6","HEART",1.42756765636861,1.22749198377571,0.270629816676225
"SLC27A4","HEART",2.12503183848426,0.957319475855516,0.271487332884928
"SLC2A4","HEART",1.9003778723341,-1.01566042069712,0.278848070854166
"ABCF1","HEART",2.82505147024076,0.704549401264152,0.280634923758947
"SLC20A1","HEART",2.31216880939995,0.811806335824325,0.283563191563294
"SLC9B2","HEART",1.06814891515547,-1.15904843185957,0.285487191514663
"SLC9A3R1","HEART",3.15330574916743,0.741920998199405,0.287796889868616
"SLC2A2","HEART",1.16260559874711,1.35855576902488,0.288010793282354
"SLC45A4","HEART",2.27836691455647,0.789280703792971,0.301340010881385
"ABCA12","HEART",0.812531066087636,1.52657002735026,0.302079110691802
"SLC39A9","HEART",2.00214862476601,0.863723472109294,0.302294197971574
"SLC23A2","HEART",2.22410485362956,0.78897525136553,0.302425935988054
"SLC35F6","HEART",1.90163627248698,0.883941503318817,0.303252340158476
"SLC39A13","HEART",2.57542657097238,-0.671128197509297,0.30584963462076
"SLC43A3","HEART",1.67009044469936,1.01613171789208,0.307640445138726
